X_id,LICENSED_SPACES,PARKING_TYPE,STREETNAME,STREETNO,WARD
2480972,1,Front Yard,CRAWFORD ST,456,11
2480973,1,Front Yard,CRAWFORD ST,495,11
2480974,1,Front Yard,CRAWFORD ST,761,11
2480975,1,Front Yard,CRAWFORD ST,765,11
2480976,1,Front Yard,CRAWFORD ST,775,11
2480977,1,Front Yard,CRAYDON AVE,18,5
2480978,1,Front Yard,CRAYDON AVE,20,5
2480979,1,Front Yard,CRAYDON AVE,22,5
2480980,1,Front Yard,CRAYDON AVE,24,5
2480981,1,Front Yard,CRAYDON AVE,35,5
2480982,1,Front Yard,CRAYDON AVE,47,5
2480983,1,Front Yard,CRAYDON AVE,51,5
2480984,1,Front Yard,CRAYDON AVE,67,5
2480985,1,Front Yard,CRESCENT RD,106,11
2480986,2,Widened Driveway,CRESCENT RD,143,11
2480987,1,Widened Driveway,CRESCENT RD,38,11
2480988,1,Front Yard,CRESCENT RD,71,11
2480989,1,Widened Driveway,CRESCENT RD,81,11
2480990,1,Front Yard,CRESCENT RD,85,11
2480991,1,Front Yard,CRESTLAND AVE,29,19
2480992,1,Front Yard,CRESTVIEW RD,11,8
2480993,1,Front Yard,CRESTVIEW RD,17,8
2480994,2,Widened Driveway,CRESTVIEW RD,26,8
2480995,1,Widened Driveway,CRESTVIEW RD,27,8
2480996,1,Front Yard,CRESTVIEW RD,29,8
2480997,1,Front Yard,CRESTVIEW RD,30,8
2480998,1,Front Yard,CRESTVIEW RD,34,8
2480999,1,Front Yard,CREWE AVE,1,19
2481000,1,Front Yard,CREWE AVE,14,19
2481001,1,Front Yard,CREWE AVE,18,19
2481002,1,Front Yard,CREWE AVE,25,19
2481003,1,Front Yard,CREWE AVE,27,19
2481004,1,Front Yard,CREWE AVE,31,19
2481005,1,Front Yard,CREWE AVE,33,19
2481006,1,Front Yard,CREWE AVE,36,19
2481007,1,Front Yard,CREWE AVE,37,19
2481008,1,Front Yard,CREWE AVE,39,19
2481009,1,Front Yard,CREWE AVE,41,19
2481010,1,Front Yard,CREWE AVE,43,19
2481011,1,Front Yard,CREWE AVE,44,19
2481012,1,Front Yard,CREWE AVE,45,19
2481013,1,Front Yard,CREWE AVE,46,19
2481014,1,Widened Driveway,CREWE AVE,48,19
2481015,1,Front Yard,CREWE AVE,50,19
2481016,1,Front Yard,CREWE AVE,7,19
2481017,1,Front Yard,CREWE AVE,9,19
2481018,1,Front Yard,CRISCOE ST,13,5
2481019,1,Front Yard,CRISCOE ST,15,5
2481020,1,Front Yard,CROHAM RD,30,8
2481021,1,Front Yard,CROSBY AVE,2,4
2481022,1,Front Yard,CROSS ST,38,5
2481023,1,Front Yard,CROSS ST (YK) ST,40,11
2481024,1,Front Yard,CROWN PARK RD,10,19
2481025,1,Front Yard,CRUIKSHANK AVE,14,14
2481026,1,Front Yard,CRUIKSHANK AVE,17,14
2481027,2,Front Yard,CUNNINGHAM AVE,27,4
2481028,1,Widened Driveway,CURRIE AVE,23,19
2481029,1,Widened Driveway,CURRIE AVE,3,19
2481030,1,Widened Driveway,CURRIE AVE,45,19
2481031,1,Widened Driveway,CURRIE AVE,5,19
2481032,1,Front Yard,CUTHBERT CRES,16,12
2481033,1,Widened Driveway,CUTHBERT CRES,20,12
2481034,1,Front Yard,CUTHBERT CRES,24,12
2481035,1,Front Yard,CUTHBERT CRES,26,12
2481036,3,Boulevard Parking,CUTHBERT CRES,32,12
2481037,1,Front Yard,CUTHBERT CRES,49,12
2481038,2,Widened Driveway,DACRE CRES,12,4
2481039,1,Front Yard,DALECREST DR,33,19
2481040,1,Widened Driveway,DALEWOOD RD,50,15
2481041,1,Front Yard,DALTON RD,13,11
2481042,1,Front Yard,DALTON RD,18,11
2481043,1,Front Yard,DANESBURY AVE,12,8
2481044,1,Front Yard,DANESBURY AVE,16,8
2481045,1,Front Yard,DANESBURY AVE,40,8
2481046,1,Front Yard,DANESBURY AVE,44,8
2481047,1,Front Yard,DAVENPORT RD,1035,12
2481048,1,Front Yard,DAVENPORT RD,1045,12
2481049,1,Front Yard,DAVENPORT RD,1061,12
2481050,1,Front Yard,DAVENPORT RD,1077,21
2481051,1,Front Yard,DAVENPORT RD,1079,12
2481052,1,Widened Driveway,DAVENPORT RD,1286,9
2481053,1,Front Yard,DAVENPORT RD,1459,9
2481054,1,Front Yard,DAVENPORT RD,1572,9
2481055,2,Boulevard Parking,DAVENPORT RD,1819,9
2481056,1,Front Yard,DAVENPORT RD,2018,9
2481057,1,Front Yard,DAVENPORT RD,2035,9
2481058,1,Front Yard,DAVENPORT RD,2043,9
2481059,1,Front Yard,DAVENPORT RD,412,12
2481060,2,Front Yard,DAVENPORT RD,846,12
2481061,1,Widened Driveway,DAVISVILLE AVE,367,15
2481062,1,Front Yard,DAVISVILLE AVE,369,15
2481063,1,Front Yard,DAVISVILLE AVE,378,15
2481064,1,Widened Driveway,DAVISVILLE AVE,380,15
2481065,1,Widened Driveway,DAVISVILLE AVE,385,15
2481066,1,Widened Driveway,DAVISVILLE AVE,387,15
2481067,1,Front Yard,DAVISVILLE AVE,389,15
2481068,1,Front Yard,DAVISVILLE AVE,390,15
2481069,1,Widened Driveway,DAVISVILLE AVE,392,15
2481070,1,Widened Driveway,DAVISVILLE AVE,396,15
2481071,1,Front Yard,DAVISVILLE AVE,399,15
2481072,1,Front Yard,DAVISVILLE AVE,401,15
2481073,1,Widened Driveway,DAVISVILLE AVE,403,15
2481074,1,Widened Driveway,DAVISVILLE AVE,416,15
2481075,1,Front Yard,DAVISVILLE AVE,420,15
2481076,1,Widened Driveway,DAVISVILLE AVE,421,15
2481077,1,Widened Driveway,DAVISVILLE AVE,423,15
2481078,1,Widened Driveway,DAVISVILLE AVE,425,15
2481079,1,Front Yard,DAVISVILLE AVE,433,15
2481080,1,Widened Driveway,DAVISVILLE AVE,437,15
2481081,1,Front Yard,DAVISVILLE AVE,443,15
2481082,1,Widened Driveway,DAVISVILLE AVE,445,15
2481083,1,Front Yard,DAVISVILLE AVE,447,15
2481084,1,Widened Driveway,DAVISVILLE AVE,449,15
2481085,1,Widened Driveway,DAVISVILLE AVE,454,15
2481086,1,Widened Driveway,DAVISVILLE AVE,456,15
2481087,1,Front Yard,DAVISVILLE AVE,458,15
2481088,1,Front Yard,DAVISVILLE AVE,483,15
2481089,1,Front Yard,DAVISVILLE AVE,485,15
2481090,2,Front Yard,DAVISVILLE AVE,72,12
2481091,1,Front Yard,DAWES RD,104,19
2481092,1,Front Yard,DAWES RD,105,19
2481093,1,Front Yard,DAWES RD,115,19
2481094,1,Front Yard,DAWES RD,117,19
2481095,1,Front Yard,DAWES RD,119,19
2481096,1,Front Yard,DAWES RD,126,19
2481097,1,Widened Driveway,DAWES RD,128,19
2481098,1,Front Yard,DAWES RD,130,19
2481099,1,Front Yard,DAWES RD,132,19
2481100,1,Front Yard,DAWES RD,137,19
2481101,1,Front Yard,DAWES RD,143,19
2481102,1,Front Yard,DAWES RD,152,19
2481103,1,Front Yard,DAWES RD,158,19
2481104,1,Front Yard,DAWES RD,477,19
2481105,1,Front Yard,DAWES RD,83,19
2481106,1,Front Yard,DAWES RD,97,19
2481107,1,Front Yard,DAWES RD,98,19
2481108,1,Front Yard,DAWES RD,99,19
2481109,1,Widened Driveway,DAWLISH AVE,168,15
2481110,1,Widened Driveway,DAWLISH AVE,180,15
2481111,1,Front Yard,DAWSON AVE,15,14
2481112,1,Front Yard,DAWSON AVE,17,14
2481113,1,Front Yard,DAY AVE,147,9
2481114,1,Front Yard,DAY AVE,149,9
2481115,1,Front Yard,DAY AVE,151,9
2481116,1,Front Yard,DAY AVE,173,9
2481117,1,Front Yard,DAY AVE,49,9
2481118,1,Front Yard,DAY AVE,51,9
2481119,1,Front Yard,DE GRASSI ST,24,14
2481120,1,Widened Driveway,DE GRASSI ST,72,14
2481121,1,Widened Driveway,DE GRASSI ST,76,14
2481122,1,Widened Driveway,DE GRASSI ST,80,14
2481123,1,Widened Driveway,DE GRASSI ST,82,14
2481124,1,Front Yard,DE GRASSI ST,84,14
2481125,1,Front Yard,DE GRASSI ST,86,14
2481126,1,Front Yard,DE GRASSI ST,88,14
2481127,1,Front Yard,DE SAVERY CRES,19,12
2481128,1,Front Yard,DE SAVERY CRES,22,12
2481129,1,Front Yard,DE-SAVERY CRES,21,12
2481130,1,Widened Driveway,DE-SAVERY CRES,24,12
2481131,1,Front Yard,DEFOREST RD,10,4
2481132,1,Widened Driveway,DEFOREST RD,139,4
2481133,1,Widened Driveway,DEFOREST RD,141,4
2481134,1,Front Yard,DEFOREST RD,142,4
2481135,1,Front Yard,DEFOREST RD,15,4
2481136,1,Widened Driveway,DEFOREST RD,21,4
2481137,1,Front Yard,DEFOREST RD,24,4
2481138,1,Front Yard,DEFOREST RD,25,4
2481139,1,Front Yard,DEFOREST RD,40,4
2481140,1,Front Yard,DEFOREST RD,73,4
2481141,1,Front Yard,DEFOREST RD,76,4
2481142,1,Front Yard,DEFOREST RD,77,4
2481143,1,Front Yard,DEFOREST RD,78,4
2481144,1,Front Yard,DEFOREST RD,79,4
2481145,1,Front Yard,DEFOREST RD,80,4
2481146,2,Widened Driveway,DEFOREST RD,82,4
2481147,2,Widened Driveway,DELAVAN AVE,11,12
2481148,2,Front Yard,DELAVAN AVE,13,12
2481149,2,Widened Driveway,DELAVAN AVE,6,12
2481150,1,Widened Driveway,DELAWARE AVE,11,9
2481151,1,Front Yard,DELAWARE AVE,12,9
2481152,1,Front Yard,DELAWARE AVE,136,9
2481153,1,Front Yard,DELAWARE AVE,137,9
2481154,1,Front Yard,DELAWARE AVE,138,9
2481155,1,Front Yard,DELAWARE AVE,139,9
2481156,1,Front Yard,DELAWARE AVE,14,9
2481157,1,Front Yard,DELAWARE AVE,143,9
2481158,1,Widened Driveway,DELAWARE AVE,15,9
2481159,1,Widened Driveway,DELAWARE AVE,17,9
2481160,1,Widened Driveway,DELAWARE AVE,19,9
2481161,1,Front Yard,DELAWARE AVE,21,9
2481162,1,Front Yard,DELAWARE AVE,23,9
2481163,1,Widened Driveway,DELAWARE AVE,241,9
2481164,1,Widened Driveway,DELAWARE AVE,243,9
2481165,1,Front Yard,DELAWARE AVE,245,9
2481166,1,Front Yard,DELAWARE AVE,249,9
2481167,1,Widened Driveway,DELAWARE AVE,25,9
2481168,1,Front Yard,DELAWARE AVE,26,9
2481169,1,Widened Driveway,DELAWARE AVE,31,9
2481170,1,Front Yard,DELAWARE AVE,32,9
2481171,1,Front Yard,DELAWARE AVE,33,9
2481172,1,Widened Driveway,DELAWARE AVE,37,9
2481173,1,Front Yard,DELAWARE AVE,384,9
2481174,1,Front Yard,DELAWARE AVE,386,9
2481175,1,Widened Driveway,DELAWARE AVE,39,9
2481176,1,Front Yard,DELAWARE AVE,410,9
2481177,1,Front Yard,DELAWARE AVE,412,9
2481178,1,Front Yard,DELAWARE AVE,424,9
2481179,1,Front Yard,DELAWARE AVE,428,9
2481180,2,Front Yard,DELAWARE AVE,434,9
2481181,1,Front Yard,DELAWARE AVE,450,9
2481182,2,Front Yard,DELAWARE AVE,454,9
2481183,1,Front Yard,DELAWARE AVE,456,9
2481184,1,Front Yard,DELAWARE AVE,464,9
2481185,1,Front Yard,DELAWARE AVE,470,9
2481186,2,Front Yard,DELAWARE AVE,5,9
2481187,1,Front Yard,DELAWARE AVE,56,9
2481188,1,Front Yard,DELAWARE AVE,57,9
2481189,1,Front Yard,DELAWARE AVE,57A ,9
2481190,1,Front Yard,DELAWARE AVE,7,9
2481191,1,Front Yard,DELAWARE AVE,81,9
2481192,1,Front Yard,DELAWARE AVE,9,9
2481193,2,Front Yard,DELAWARE AVE N,527,9
2481194,1,Front Yard,DELAWARE AVE N,541,9
2481195,1,Front Yard,DELAWARE AVE N,547,9
2481196,1,Front Yard,DELAWARE AVE N,553,9
2481197,1,Widened Driveway,DELAWARE AVE N,557,9
2481198,1,Front Yard,DELAWARE AVE N,569,9
2481199,1,Front Yard,DELAWARE AVE N,571,9
2481200,1,Front Yard,DELAWARE AVE N,602A ,9
2481201,1,Front Yard,DELAWARE AVE N,604,9
2481202,1,Front Yard,DELAWARE AVE N,615,9
2481203,1,Front Yard,DELAWARE AVE N,617,9
2481204,1,Front Yard,DELEMERE AVE,87,5
2481205,1,Widened Driveway,DELORAINE AVE,102,8
2481206,1,Widened Driveway,DELORAINE AVE,104,8
2481207,1,Widened Driveway,DELORAINE AVE,108,8
2481208,1,Front Yard,DELORAINE AVE,109,8
2481209,1,Widened Driveway,DELORAINE AVE,110,8
2481210,1,Widened Driveway,DELORAINE AVE,111,8
2481211,1,Widened Driveway,DELORAINE AVE,115,8
2481212,1,Front Yard,DELORAINE AVE,119,8
2481213,1,Widened Driveway,DELORAINE AVE,122,8
2481214,1,Widened Driveway,DELORAINE AVE,124,8
2481215,1,Front Yard,DELORAINE AVE,128,8
2481216,1,Front Yard,DELORAINE AVE,132,8
2481217,1,Front Yard,DELORAINE AVE,135,8
2481218,1,Widened Driveway,DELORAINE AVE,139,8
2481219,1,Widened Driveway,DELORAINE AVE,14,8
2481220,1,Front Yard,DELORAINE AVE,141,8
2481221,1,Front Yard,DELORAINE AVE,142,8
2481222,1,Widened Driveway,DELORAINE AVE,144,8
2481223,1,Front Yard,DELORAINE AVE,145,8
2481224,1,Widened Driveway,DELORAINE AVE,146,8
2481225,1,Widened Driveway,DELORAINE AVE,149,8
2481226,1,Front Yard,DELORAINE AVE,150,8
2481227,1,Widened Driveway,DELORAINE AVE,155,8
2481228,1,Widened Driveway,DELORAINE AVE,16,8
2481229,1,Widened Driveway,DELORAINE AVE,160,8
2481230,1,Widened Driveway,DELORAINE AVE,162,8
2481231,1,Widened Driveway,DELORAINE AVE,164,8
2481232,1,Widened Driveway,DELORAINE AVE,166,8
2481233,1,Front Yard,DELORAINE AVE,169,8
2481234,1,Widened Driveway,DELORAINE AVE,18,8
2481235,1,Widened Driveway,DELORAINE AVE,183,8
2481236,1,Front Yard,DELORAINE AVE,189,8
2481237,1,Front Yard,DELORAINE AVE,191,8
2481238,1,Front Yard,DELORAINE AVE,193,8
2481239,1,Front Yard,DELORAINE AVE,197,8
2481240,1,Widened Driveway,DELORAINE AVE,207,8
2481241,1,Front Yard,DELORAINE AVE,215,8
2481242,1,Widened Driveway,DELORAINE AVE,216,8
2481243,2,Widened Driveway,DELORAINE AVE,22,8
2481244,1,Front Yard,DELORAINE AVE,220,8
2481245,1,Widened Driveway,DELORAINE AVE,233,8
2481246,1,Widened Driveway,DELORAINE AVE,24,8
2481247,1,Widened Driveway,DELORAINE AVE,24.5 ,8
2481248,1,Widened Driveway,DELORAINE AVE,240,8
2481249,1,Front Yard,DELORAINE AVE,241,16
2481250,1,Front Yard,DELORAINE AVE,245,8
2481251,1,Widened Driveway,DELORAINE AVE,25,8
2481252,1,Front Yard,DELORAINE AVE,253,8
2481253,1,Widened Driveway,DELORAINE AVE,26,8
2481254,1,Widened Driveway,DELORAINE AVE,269,8
2481255,1,Widened Driveway,DELORAINE AVE,27,8
2481256,1,Widened Driveway,DELORAINE AVE,281,8
2481257,1,Widened Driveway,DELORAINE AVE,283,8
2481258,1,Front Yard,DELORAINE AVE,284,8
2481259,1,Front Yard,DELORAINE AVE,285,8
2481260,1,Widened Driveway,DELORAINE AVE,29,8
2481261,1,Front Yard,DELORAINE AVE,291,8
2481262,1,Front Yard,DELORAINE AVE,294,8
2481263,1,Widened Driveway,DELORAINE AVE,298,8
2481264,2,Widened Driveway,DELORAINE AVE,30,8
2481265,1,Front Yard,DELORAINE AVE,309,8
2481266,1,Widened Driveway,DELORAINE AVE,31,8
2481267,1,Widened Driveway,DELORAINE AVE,32,8
2481268,1,Widened Driveway,DELORAINE AVE,320,8
2481269,1,Front Yard,DELORAINE AVE,321,8
2481270,1,Front Yard,DELORAINE AVE,322,8
2481271,1,Widened Driveway,DELORAINE AVE,323,8
2481272,1,Widened Driveway,DELORAINE AVE,324,8
2481273,1,Widened Driveway,DELORAINE AVE,326,8
2481274,1,Widened Driveway,DELORAINE AVE,33,8
2481275,1,Widened Driveway,DELORAINE AVE,35,8
2481276,1,Front Yard,DELORAINE AVE,39,8
2481277,1,Widened Driveway,DELORAINE AVE,43,8
2481278,1,Widened Driveway,DELORAINE AVE,45,8
2481279,1,Widened Driveway,DELORAINE AVE,46,8
2481280,1,Widened Driveway,DELORAINE AVE,47,8
2481281,1,Widened Driveway,DELORAINE AVE,49,8
2481282,2,Front Yard,DELORAINE AVE,51,8
2481283,2,Front Yard,DELORAINE AVE,53,8
2481284,2,Widened Driveway,DELORAINE AVE,57,8
2481285,2,Widened Driveway,DELORAINE AVE,59,8
2481286,1,Widened Driveway,DELORAINE AVE,63,8
2481287,1,Widened Driveway,DELORAINE AVE,64,8
2481288,1,Widened Driveway,DELORAINE AVE,67,8
2481289,1,Front Yard,DELORAINE AVE,69,8
2481290,1,Front Yard,DELORAINE AVE,73,8
2481291,1,Widened Driveway,DELORAINE AVE,75,8
2481292,1,Front Yard,DELORAINE AVE,82,8
2481293,1,Widened Driveway,DELORAINE AVE,83,8
2481294,1,Front Yard,DELORAINE AVE,83,8
2481295,1,Widened Driveway,DELORAINE AVE,84,8
2481296,1,Front Yard,DELORAINE AVE,86,8
2481297,1,Front Yard,DELORAINE AVE,88,8
2481298,1,Widened Driveway,DELORAINE AVE,89,8
2481299,1,Front Yard,DELORAINE AVE,90,8
2481300,1,Front Yard,DELORAINE AVE,91,8
2481301,1,Widened Driveway,DELORAINE AVE,92,8
2481302,1,Widened Driveway,DELORAINE AVE,94,8
2481303,1,Front Yard,DELORAINE AVE,95,8
2481304,1,Front Yard,DELORAINE AVE,96,8
2481305,1,Widened Driveway,DELORAINE AVE,98,8
2481306,1,Widened Driveway,DELORAINE AVE,99,8
2481307,2,Front Yard,DENARDA ST,3,5
2481308,2,Boulevard Parking,DENISON AVE,16,10
2481309,1,Front Yard,DENISON RD W,53,5
2481310,1,Front Yard,DENNIS AVE,2A ,5
2481311,1,Front Yard,DENNIS AVE,34,5
2481312,1,Front Yard,DENNIS AVE,4,5
2481313,1,Front Yard,DENNIS AVE,44,5
2481314,1,Front Yard,DENNIS AVE,46,5
2481315,1,Front Yard,DENNIS AVE,5,5
2481316,1,Front Yard,DENNIS AVE,50,5
2481317,1,Front Yard,DENTON AVE,13,19
2481318,1,Front Yard,DENTONIA PARK AVE,10,19
2481319,1,Front Yard,DENTONIA PARK AVE,12,19
2481320,1,Front Yard,DENTONIA PARK AVE,14,19
2481321,1,Front Yard,DENTONIA PARK AVE,18,19
2481322,1,Front Yard,DENTONIA PARK AVE,20,19
2481323,1,Front Yard,DENTONIA PARK AVE,22,19
2481324,1,Front Yard,DENTONIA PARK AVE,26,19
2481325,1,Front Yard,DENTONIA PARK AVE,34,19
2481326,1,Front Yard,DENTONIA PARK AVE,36,19
2481327,1,Front Yard,DENTONIA PARK AVE,41,19
2481328,1,Front Yard,DENTONIA PARK AVE,43,19
2481329,1,Front Yard,DENTONIA PARK AVE,45,19
2481330,1,Front Yard,DENTONIA PARK AVE,48,19
2481331,1,Front Yard,DENTONIA PARK AVE,5,19
2481332,1,Front Yard,DENTONIA PARK AVE,50,19
2481333,1,Front Yard,DENTONIA PARK AVE,52,19
2481334,1,Front Yard,DENTONIA PARK AVE,54,19
2481335,1,Front Yard,DENTONIA PARK AVE,56,19
2481336,1,Front Yard,DENTONIA PARK AVE,57,19
2481337,1,Front Yard,DENTONIA PARK AVE,58,19
2481338,1,Front Yard,DENTONIA PARK AVE,59,19
2481339,1,Front Yard,DENTONIA PARK AVE,6,19
2481340,1,Front Yard,DENTONIA PARK AVE,61,19
2481341,1,Front Yard,DENTONIA PARK AVE,62,19
2481342,1,Front Yard,DENTONIA PARK AVE,68,19
2481343,1,Front Yard,DENTONIA PARK AVE,7,19
2481344,1,Front Yard,DENTONIA PARK AVE,70,19
2481345,1,Front Yard,DENTONIA PARK AVE,73,19
2481346,1,Front Yard,DENTONIA PARK AVE,80,19
2481347,1,Front Yard,DENTONIA PARK AVE,82,19
2481348,1,Front Yard,DENTONIA PARK AVE,84,19
2481349,1,Front Yard,DENTONIA PARK AVE,86,19
2481350,1,Front Yard,DENVALE RD,35,19
2481351,1,Front Yard,DENVALE RD,39,19
2481352,1,Front Yard,DEVON RD,26,19
2481353,1,Front Yard,DEVON RD,38,19
2481354,1,Widened Driveway,DEVON RD,46,19
2481355,1,Front Yard,DEVON RD,51,19
2481356,1,Front Yard,DEVON RD,53,19
2481357,1,Front Yard,DEVON RD,55,19
2481358,1,Front Yard,DEWBOURNE AVE,114,12
2481359,2,Widened Driveway,DEWBOURNE AVE,12,12
2481360,1,Front Yard,DEWBOURNE AVE,141,12
2481361,1,Front Yard,DEWBOURNE AVE,26,12
2481362,2,Boulevard Parking,DEWHURST BLVD,114,14
2481363,1,Front Yard,DEWHURST BLVD,133,14
2481364,1,Front Yard,DEWHURST BLVD,149,14
2481365,1,Front Yard,DEWHURST BLVD,43,14
2481366,1,Front Yard,DEWHURST BLVD,45,14
2481367,1,Front Yard,DEWHURST BLVD,47,14
2481368,1,Front Yard,DEWHURST BLVD N,209,14
2481369,1,Front Yard,DEWHURST BLVD N,210,14
2481370,1,Front Yard,DEWHURST BLVD N,211,14
2481371,1,Front Yard,DEWHURST BLVD N,212,14
2481372,1,Front Yard,DEWHURST BLVD N,213,14
2481373,1,Front Yard,DEWHURST BLVD N,214,14
2481374,1,Front Yard,DEWHURST BLVD N,216,14
2481375,1,Front Yard,DEWHURST BLVD N,217,14
2481376,1,Front Yard,DEWHURST BLVD N,218,14
2481377,1,Front Yard,DEWHURST BLVD N,220,14
2481378,1,Front Yard,DEWHURST BLVD N,223,14
2481379,1,Front Yard,DEWHURST BLVD N,224,14
2481380,1,Front Yard,DEWHURST BLVD N,225,14
2481381,1,Front Yard,DEWHURST BLVD N,227,14
2481382,1,Front Yard,DEWHURST BLVD N,229,14
2481383,1,Front Yard,DEWHURST BLVD N,230,14
2481384,1,Front Yard,DEWHURST BLVD N,231,14
2481385,1,Front Yard,DEWHURST BLVD N,232,14
2481386,1,Front Yard,DEWHURST BLVD N,233,14
2481387,1,Front Yard,DEWHURST BLVD N,234,14
2481388,1,Front Yard,DEWHURST BLVD N,235,14
2481389,1,Front Yard,DEWHURST BLVD N,236,14
2481390,1,Front Yard,DEWHURST BLVD N,237,14
2481391,1,Front Yard,DEWHURST BLVD N,239,29
2481392,1,Front Yard,DEWHURST BLVD N,241,14
2481393,1,Front Yard,DEWHURST BLVD N,247,14
2481394,1,Front Yard,DEWHURST BLVD N,254,14
2481395,1,Front Yard,DEWSON ST,36,9
2481396,1,Front Yard,DEWSON ST,76,9
2481397,1,Front Yard,DEWSON ST,78,9
2481398,1,Front Yard,DEWSON ST,90A ,9
2481399,1,Widened Driveway,DEWSON ST,92,9
2481400,2,Front Yard,DEWSON ST,94,9
2481401,1,Front Yard,DEWSON ST,96,9
2481402,1,Front Yard,DEWSON ST,98,9
2481403,1,Front Yard,DIEPPE RD,1,14
2481404,1,Front Yard,DILWORTH CRES,17,14
2481405,1,Front Yard,DILWORTH CRES,19,14
2481406,1,Front Yard,DILWORTH CRES,21,14
2481407,1,Front Yard,DILWORTH CRES,23,14
2481408,1,Front Yard,DILWORTH CRES,25,14
2481409,1,Front Yard,DILWORTH CRES,3,14
2481410,1,Front Yard,DILWORTH CRES,30,14
2481411,1,Front Yard,DILWORTH CRES,32,14
2481412,1,Front Yard,DILWORTH CRES,34,14
2481413,1,Widened Driveway,DILWORTH CRES,36,14
2481414,1,Front Yard,DILWORTH CRES,38,14
2481415,1,Front Yard,DILWORTH CRES,40,14
2481416,1,Front Yard,DILWORTH CRES,42,14
2481417,1,Front Yard,DILWORTH CRES,44,14
2481418,1,Front Yard,DILWORTH CRES,46,14
2481419,1,Front Yard,DILWORTH CRES,5,14
2481420,1,Front Yard,DILWORTH CRES,52,14
2481421,1,Front Yard,DILWORTH CRES,54,14
2481422,1,Front Yard,DILWORTH CRES,7,14
2481423,1,Widened Driveway,DILWORTH CRES,8,14
2481424,1,Front Yard,DINGWALL AVE,35,14
2481425,1,Front Yard,DINGWALL AVE,36,14
2481426,1,Front Yard,DINGWALL AVE,41,14
2481427,1,Front Yard,DINGWALL AVE,49,14
2481428,1,Front Yard,DINGWALL AVE,63,14
2481429,1,Front Yard,DINGWALL AVE,75,14
2481430,1,Front Yard,DIVADALE DR,147,15
2481431,1,Front Yard,DIVADALE DR,149,15
2481432,1,Front Yard,DIVADALE DR,88,15
2481433,1,Front Yard,DIXON AVE,100,19
2481434,2,Front Yard,DIXON AVE,102,19
2481435,1,Front Yard,DIXON AVE,104,19
2481436,1,Front Yard,DIXON AVE,13,19
2481437,1,Front Yard,DIXON AVE,15,19
2481438,1,Front Yard,DIXON AVE,16,19
2481439,1,Front Yard,DIXON AVE,17,19
2481440,1,Front Yard,DIXON AVE,25,19
2481441,1,Widened Driveway,DIXON AVE,28,19
2481442,1,Front Yard,DIXON AVE,29,19
2481443,1,Front Yard,DIXON AVE,31,19
2481444,2,Front Yard,DIXON AVE,48,19
2481445,1,Front Yard,DIXON AVE,49,19
2481446,1,Front Yard,DIXON AVE,74,19
2481447,1,Front Yard,DIXON AVE,76,19
2481448,1,Front Yard,DIXON AVE,78,19
2481449,1,Front Yard,DIXON AVE,80,19
2481450,1,Front Yard,DIXON AVE,96,19
2481451,1,Front Yard,DIXON AVE,98,19
2481452,1,Front Yard,DIXON AVE,99,19
2481453,1,Front Yard,DON VALLEY DR,21,14
2481454,1,Front Yard,DON VALLEY DR,51,14
2481455,1,Front Yard,DON VALLEY DR,53,14
2481456,1,Front Yard,DON VALLEY DR,65,14
2481457,1,Front Yard,DONALD AVE,160,5
2481458,1,Front Yard,DONALD AVE,163,5
2481459,1,Front Yard,DONALD AVE,165,5
2481460,1,Front Yard,DONALD AVE,166,5
2481461,1,Front Yard,DONALD AVE,167,5
2481462,1,Front Yard,DONALD AVE,169,5
2481463,1,Front Yard,DONALD AVE,170,5
2481464,1,Front Yard,DONALD AVE,21,5
2481465,1,Front Yard,DONALD AVE,229,5
2481466,1,Front Yard,DONALD AVE,24,5
2481467,1,Front Yard,DONALD AVE,240,5
2481468,1,Front Yard,DONALD AVE,242,5
2481469,1,Front Yard,DONALD AVE,251,5
2481470,1,Front Yard,DONALD AVE,29,5
2481471,1,Front Yard,DONALD AVE,35,5
2481472,1,Front Yard,DONALD AVE,51,5
2481473,1,Front Yard,DONALD AVE,70,5
2481474,1,Front Yard,DONALD AVE,72,5
2481475,1,Front Yard,DONALD AVE,76,5
2481476,1,Front Yard,DONALD AVE,78,5
2481477,1,Front Yard,DONALD AVE,80,5
2481478,1,Front Yard,DONCASTER AVE,13,19
2481479,1,Front Yard,DONCASTER AVE,16,19
2481480,1,Front Yard,DONCASTER AVE,20,19
2481481,1,Front Yard,DONCASTER AVE,21,19
2481482,1,Front Yard,DONCASTER AVE,22,19
2481483,1,Front Yard,DONCASTER AVE,29,19
2481484,1,Front Yard,DONCASTER AVE,3,19
2481485,1,Front Yard,DONCASTER AVE,30,19
2481486,1,Front Yard,DONCASTER AVE,43,19
2481487,1,Front Yard,DONCASTER AVE,44,19
2481488,1,Front Yard,DONCASTER AVE,45,19
2481489,1,Front Yard,DONCASTER AVE,47,19
2481490,1,Front Yard,DONCASTER AVE,5,19
2481491,1,Front Yard,DONCASTER AVE,50,19
2481492,1,Front Yard,DONCASTER AVE,52,19
2481493,1,Front Yard,DONCASTER AVE,54,19
2481494,1,Widened Driveway,DONEGALL DR,10,15
2481495,1,Front Yard,DONEGALL DR,11,15
2481496,1,Front Yard,DONEGALL DR,15,15
2481497,1,Front Yard,DONEGALL DR,156,15
2481498,1,Widened Driveway,DONEGALL DR,29,15
